STATISTIC,Statistic Label,TLIST(Q1),Quarter,C02741V03309,Sub Sector,UNIT,VALUE,Country
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20214,2021Q4,05,Regional bodies,Euro,24.4,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20214,2021Q4,06,Health,Euro,27.4,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20214,2021Q4,07,Semi-State companies,Euro,28.57,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20214,2021Q4,09,Commercial Semi-State companies,Euro,27.51,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20214,2021Q4,10,Non commercial Semi-State companies,Euro,31.0,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20214,2021Q4,-,Total Public Sector including Semi State bodies,Euro,30.91,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20214,2021Q4,08,Total Public Sector excluding Semi State bodies,Euro,31.3,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20221,2022Q1,01,Civil service,Euro,27.38,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20221,2022Q1,02,Defence,Euro,26.7,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20221,2022Q1,03,Garda Siochana,Euro,28.03,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20221,2022Q1,04,Education,Euro,42.38,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20221,2022Q1,05,Regional bodies,Euro,24.7,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20221,2022Q1,06,Health,Euro,26.88,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20221,2022Q1,07,Semi-State companies,Euro,28.61,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20221,2022Q1,09,Commercial Semi-State companies,Euro,27.66,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20221,2022Q1,10,Non commercial Semi-State companies,Euro,30.85,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20221,2022Q1,-,Total Public Sector including Semi State bodies,Euro,30.78,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20221,2022Q1,08,Total Public Sector excluding Semi State bodies,Euro,31.15,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20222,2022Q2,01,Civil service,Euro,27.31,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20222,2022Q2,02,Defence,Euro,26.14,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20222,2022Q2,03,Garda Siochana,Euro,28.78,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20222,2022Q2,04,Education,Euro,43.19,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20222,2022Q2,05,Regional bodies,Euro,25.07,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20222,2022Q2,06,Health,Euro,26.99,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20222,2022Q2,07,Semi-State companies,Euro,28.3,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20222,2022Q2,09,Commercial Semi-State companies,Euro,27.59,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20222,2022Q2,10,Non commercial Semi-State companies,Euro,30.15,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20222,2022Q2,-,Total Public Sector including Semi State bodies,Euro,31.01,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20222,2022Q2,08,Total Public Sector excluding Semi State bodies,Euro,31.49,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20223,2022Q3,01,Civil service,Euro,27.08,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20223,2022Q3,02,Defence,Euro,26.17,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20223,2022Q3,03,Garda Siochana,Euro,28.41,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20223,2022Q3,04,Education,Euro,43.54,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20223,2022Q3,05,Regional bodies,Euro,25.23,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20223,2022Q3,06,Health,Euro,27.64,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20223,2022Q3,07,Semi-State companies,Euro,28.92,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20223,2022Q3,09,Commercial Semi-State companies,Euro,28.3,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20223,2022Q3,10,Non commercial Semi-State companies,Euro,30.34,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20223,2022Q3,-,Total Public Sector including Semi State bodies,Euro,30.96,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20223,2022Q3,08,Total Public Sector excluding Semi State bodies,Euro,31.31,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20224,2022Q4,01,Civil service,Euro,30.17,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20224,2022Q4,02,Defence,Euro,28.53,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20224,2022Q4,03,Garda Siochana,Euro,29.9,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20224,2022Q4,04,Education,Euro,45.1,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20224,2022Q4,05,Regional bodies,Euro,26.17,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20224,2022Q4,06,Health,Euro,29.67,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20224,2022Q4,07,Semi-State companies,Euro,29.96,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20224,2022Q4,09,Commercial Semi-State companies,Euro,28.4,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20224,2022Q4,10,Non commercial Semi-State companies,Euro,33.71,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20224,2022Q4,-,Total Public Sector including Semi State bodies,Euro,32.63,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20224,2022Q4,08,Total Public Sector excluding Semi State bodies,Euro,33.1,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20231,2023Q1,01,Civil service,Euro,28.88,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20231,2023Q1,02,Defence,Euro,27.14,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20231,2023Q1,03,Garda Siochana,Euro,29.91,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20231,2023Q1,04,Education,Euro,45.14,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20231,2023Q1,05,Regional bodies,Euro,25.97,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20231,2023Q1,06,Health,Euro,28.88,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20231,2023Q1,07,Semi-State companies,Euro,29.62,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20231,2023Q1,09,Commercial Semi-State companies,Euro,28.47,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20231,2023Q1,10,Non commercial Semi-State companies,Euro,32.24,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20231,2023Q1,-,Total Public Sector including Semi State bodies,Euro,32.26,Canada
EHQ10C04,Average Hourly Earnings excluding Irregular Earnings,20231,2023Q1,08,Total Public Sector excluding Semi State bodies,Euro,32.71,Canada
EHQ10C05,Average Weekly Paid Hours,20081,2008Q1,01,Civil service,Hours,32.0,Switzerland
EHQ10C05,Average Weekly Paid Hours,20081,2008Q1,02,Defence,Hours,35.3,Switzerland
EHQ10C05,Average Weekly Paid Hours,20081,2008Q1,03,Garda Siochana,Hours,43.8,Switzerland
EHQ10C05,Average Weekly Paid Hours,20081,2008Q1,04,Education,Hours,25.1,Switzerland
EHQ10C05,Average Weekly Paid Hours,20081,2008Q1,05,Regional bodies,Hours,34.6,Switzerland
EHQ10C05,Average Weekly Paid Hours,20081,2008Q1,06,Health,Hours,32.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20081,2008Q1,07,Semi-State companies,Hours,36.9,Switzerland
EHQ10C05,Average Weekly Paid Hours,20081,2008Q1,09,Commercial Semi-State companies,Hours,38.0,Switzerland
EHQ10C05,Average Weekly Paid Hours,20081,2008Q1,10,Non commercial Semi-State companies,Hours,33.3,Switzerland
EHQ10C05,Average Weekly Paid Hours,20081,2008Q1,-,Total Public Sector including Semi State bodies,Hours,31.6,Switzerland
EHQ10C05,Average Weekly Paid Hours,20081,2008Q1,08,Total Public Sector excluding Semi State bodies,Hours,30.7,Switzerland
EHQ10C05,Average Weekly Paid Hours,20082,2008Q2,01,Civil service,Hours,33.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20082,2008Q2,02,Defence,Hours,35.5,Switzerland
EHQ10C05,Average Weekly Paid Hours,20082,2008Q2,03,Garda Siochana,Hours,43.8,Switzerland
EHQ10C05,Average Weekly Paid Hours,20082,2008Q2,04,Education,Hours,25.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20082,2008Q2,05,Regional bodies,Hours,34.6,Switzerland
EHQ10C05,Average Weekly Paid Hours,20082,2008Q2,06,Health,Hours,32.8,Switzerland
EHQ10C05,Average Weekly Paid Hours,20082,2008Q2,07,Semi-State companies,Hours,36.9,Switzerland
EHQ10C05,Average Weekly Paid Hours,20082,2008Q2,09,Commercial Semi-State companies,Hours,37.6,Switzerland
EHQ10C05,Average Weekly Paid Hours,20082,2008Q2,10,Non commercial Semi-State companies,Hours,34.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20082,2008Q2,-,Total Public Sector including Semi State bodies,Hours,31.9,Switzerland
EHQ10C05,Average Weekly Paid Hours,20082,2008Q2,08,Total Public Sector excluding Semi State bodies,Hours,31.1,Switzerland
EHQ10C05,Average Weekly Paid Hours,20083,2008Q3,01,Civil service,Hours,33.8,Switzerland
EHQ10C05,Average Weekly Paid Hours,20083,2008Q3,02,Defence,Hours,35.8,Switzerland
EHQ10C05,Average Weekly Paid Hours,20083,2008Q3,03,Garda Siochana,Hours,42.4,Switzerland
EHQ10C05,Average Weekly Paid Hours,20083,2008Q3,04,Education,Hours,24.8,Switzerland
EHQ10C05,Average Weekly Paid Hours,20083,2008Q3,05,Regional bodies,Hours,36.5,Switzerland
EHQ10C05,Average Weekly Paid Hours,20083,2008Q3,06,Health,Hours,32.0,Switzerland
EHQ10C05,Average Weekly Paid Hours,20083,2008Q3,07,Semi-State companies,Hours,37.7,Switzerland
EHQ10C05,Average Weekly Paid Hours,20083,2008Q3,09,Commercial Semi-State companies,Hours,38.4,Switzerland
EHQ10C05,Average Weekly Paid Hours,20083,2008Q3,10,Non commercial Semi-State companies,Hours,35.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20083,2008Q3,-,Total Public Sector including Semi State bodies,Hours,32.0,Switzerland
EHQ10C05,Average Weekly Paid Hours,20083,2008Q3,08,Total Public Sector excluding Semi State bodies,Hours,31.1,Switzerland
EHQ10C05,Average Weekly Paid Hours,20084,2008Q4,01,Civil service,Hours,33.7,Switzerland
EHQ10C05,Average Weekly Paid Hours,20084,2008Q4,02,Defence,Hours,36.4,Switzerland
EHQ10C05,Average Weekly Paid Hours,20084,2008Q4,03,Garda Siochana,Hours,42.0,Switzerland
EHQ10C05,Average Weekly Paid Hours,20084,2008Q4,04,Education,Hours,25.6,Switzerland
EHQ10C05,Average Weekly Paid Hours,20084,2008Q4,05,Regional bodies,Hours,35.4,Switzerland
EHQ10C05,Average Weekly Paid Hours,20084,2008Q4,06,Health,Hours,32.5,Switzerland
EHQ10C05,Average Weekly Paid Hours,20084,2008Q4,07,Semi-State companies,Hours,36.7,Switzerland
EHQ10C05,Average Weekly Paid Hours,20084,2008Q4,09,Commercial Semi-State companies,Hours,37.4,Switzerland
EHQ10C05,Average Weekly Paid Hours,20084,2008Q4,10,Non commercial Semi-State companies,Hours,34.5,Switzerland
EHQ10C05,Average Weekly Paid Hours,20084,2008Q4,-,Total Public Sector including Semi State bodies,Hours,31.9,Switzerland
EHQ10C05,Average Weekly Paid Hours,20084,2008Q4,08,Total Public Sector excluding Semi State bodies,Hours,31.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20091,2009Q1,01,Civil service,Hours,33.8,Switzerland
EHQ10C05,Average Weekly Paid Hours,20091,2009Q1,02,Defence,Hours,35.9,Switzerland
EHQ10C05,Average Weekly Paid Hours,20091,2009Q1,03,Garda Siochana,Hours,42.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20091,2009Q1,04,Education,Hours,24.7,Switzerland
EHQ10C05,Average Weekly Paid Hours,20091,2009Q1,05,Regional bodies,Hours,35.6,Switzerland
EHQ10C05,Average Weekly Paid Hours,20091,2009Q1,06,Health,Hours,31.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20091,2009Q1,07,Semi-State companies,Hours,35.8,Switzerland
EHQ10C05,Average Weekly Paid Hours,20091,2009Q1,09,Commercial Semi-State companies,Hours,36.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20091,2009Q1,10,Non commercial Semi-State companies,Hours,34.3,Switzerland
EHQ10C05,Average Weekly Paid Hours,20091,2009Q1,-,Total Public Sector including Semi State bodies,Hours,31.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20091,2009Q1,08,Total Public Sector excluding Semi State bodies,Hours,30.5,Switzerland
EHQ10C05,Average Weekly Paid Hours,20092,2009Q2,01,Civil service,Hours,33.5,Switzerland
EHQ10C05,Average Weekly Paid Hours,20092,2009Q2,02,Defence,Hours,36.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20092,2009Q2,03,Garda Siochana,Hours,41.5,Switzerland
EHQ10C05,Average Weekly Paid Hours,20092,2009Q2,04,Education,Hours,24.6,Switzerland
EHQ10C05,Average Weekly Paid Hours,20092,2009Q2,05,Regional bodies,Hours,34.7,Switzerland
EHQ10C05,Average Weekly Paid Hours,20092,2009Q2,06,Health,Hours,32.0,Switzerland
EHQ10C05,Average Weekly Paid Hours,20092,2009Q2,07,Semi-State companies,Hours,36.8,Switzerland
EHQ10C05,Average Weekly Paid Hours,20092,2009Q2,09,Commercial Semi-State companies,Hours,37.4,Switzerland
EHQ10C05,Average Weekly Paid Hours,20092,2009Q2,10,Non commercial Semi-State companies,Hours,34.5,Switzerland
EHQ10C05,Average Weekly Paid Hours,20092,2009Q2,-,Total Public Sector including Semi State bodies,Hours,31.4,Switzerland
EHQ10C05,Average Weekly Paid Hours,20092,2009Q2,08,Total Public Sector excluding Semi State bodies,Hours,30.6,Switzerland
EHQ10C05,Average Weekly Paid Hours,20093,2009Q3,01,Civil service,Hours,34.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20093,2009Q3,02,Defence,Hours,38.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20093,2009Q3,03,Garda Siochana,Hours,41.7,Switzerland
EHQ10C05,Average Weekly Paid Hours,20093,2009Q3,04,Education,Hours,24.4,Switzerland
EHQ10C05,Average Weekly Paid Hours,20093,2009Q3,05,Regional bodies,Hours,34.9,Switzerland
EHQ10C05,Average Weekly Paid Hours,20093,2009Q3,06,Health,Hours,32.4,Switzerland
EHQ10C05,Average Weekly Paid Hours,20093,2009Q3,07,Semi-State companies,Hours,36.3,Switzerland
EHQ10C05,Average Weekly Paid Hours,20093,2009Q3,09,Commercial Semi-State companies,Hours,36.9,Switzerland
EHQ10C05,Average Weekly Paid Hours,20093,2009Q3,10,Non commercial Semi-State companies,Hours,34.1,Switzerland
EHQ10C05,Average Weekly Paid Hours,20093,2009Q3,-,Total Public Sector including Semi State bodies,Hours,31.9,Switzerland
EHQ10C05,Average Weekly Paid Hours,20093,2009Q3,08,Total Public Sector excluding Semi State bodies,Hours,31.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20094,2009Q4,01,Civil service,Hours,36.6,Switzerland
EHQ10C05,Average Weekly Paid Hours,20094,2009Q4,02,Defence,Hours,36.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20094,2009Q4,03,Garda Siochana,Hours,42.1,Switzerland
EHQ10C05,Average Weekly Paid Hours,20094,2009Q4,04,Education,Hours,23.9,Switzerland
EHQ10C05,Average Weekly Paid Hours,20094,2009Q4,05,Regional bodies,Hours,35.3,Switzerland
EHQ10C05,Average Weekly Paid Hours,20094,2009Q4,06,Health,Hours,33.8,Switzerland
EHQ10C05,Average Weekly Paid Hours,20094,2009Q4,07,Semi-State companies,Hours,36.3,Switzerland
EHQ10C05,Average Weekly Paid Hours,20094,2009Q4,09,Commercial Semi-State companies,Hours,36.8,Switzerland
EHQ10C05,Average Weekly Paid Hours,20094,2009Q4,10,Non commercial Semi-State companies,Hours,34.3,Switzerland
EHQ10C05,Average Weekly Paid Hours,20094,2009Q4,-,Total Public Sector including Semi State bodies,Hours,32.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20094,2009Q4,08,Total Public Sector excluding Semi State bodies,Hours,31.6,Switzerland
EHQ10C05,Average Weekly Paid Hours,20101,2010Q1,01,Civil service,Hours,32.8,Switzerland
EHQ10C05,Average Weekly Paid Hours,20101,2010Q1,02,Defence,Hours,35.9,Switzerland
EHQ10C05,Average Weekly Paid Hours,20101,2010Q1,03,Garda Siochana,Hours,42.7,Switzerland
EHQ10C05,Average Weekly Paid Hours,20101,2010Q1,04,Education,Hours,23.9,Switzerland
EHQ10C05,Average Weekly Paid Hours,20101,2010Q1,05,Regional bodies,Hours,34.3,Switzerland
EHQ10C05,Average Weekly Paid Hours,20101,2010Q1,06,Health,Hours,32.3,Switzerland
EHQ10C05,Average Weekly Paid Hours,20101,2010Q1,07,Semi-State companies,Hours,36.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20101,2010Q1,09,Commercial Semi-State companies,Hours,36.8,Switzerland
EHQ10C05,Average Weekly Paid Hours,20101,2010Q1,10,Non commercial Semi-State companies,Hours,34.1,Switzerland
EHQ10C05,Average Weekly Paid Hours,20101,2010Q1,-,Total Public Sector including Semi State bodies,Hours,31.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20101,2010Q1,08,Total Public Sector excluding Semi State bodies,Hours,30.5,Switzerland
EHQ10C05,Average Weekly Paid Hours,20102,2010Q2,01,Civil service,Hours,35.9,Switzerland
EHQ10C05,Average Weekly Paid Hours,20102,2010Q2,02,Defence,Hours,36.4,Switzerland
EHQ10C05,Average Weekly Paid Hours,20102,2010Q2,03,Garda Siochana,Hours,41.9,Switzerland
EHQ10C05,Average Weekly Paid Hours,20102,2010Q2,04,Education,Hours,23.5,Switzerland
EHQ10C05,Average Weekly Paid Hours,20102,2010Q2,05,Regional bodies,Hours,34.1,Switzerland
EHQ10C05,Average Weekly Paid Hours,20102,2010Q2,06,Health,Hours,32.4,Switzerland
EHQ10C05,Average Weekly Paid Hours,20102,2010Q2,07,Semi-State companies,Hours,36.1,Switzerland
EHQ10C05,Average Weekly Paid Hours,20102,2010Q2,09,Commercial Semi-State companies,Hours,36.6,Switzerland
EHQ10C05,Average Weekly Paid Hours,20102,2010Q2,10,Non commercial Semi-State companies,Hours,34.2,Switzerland
EHQ10C05,Average Weekly Paid Hours,20102,2010Q2,-,Total Public Sector including Semi State bodies,Hours,31.3,Switzerland
EHQ10C05,Average Weekly Paid Hours,20102,2010Q2,08,Total Public Sector excluding Semi State bodies,Hours,30.7,Switzerland
EHQ10C05,Average Weekly Paid Hours,20103,2010Q3,01,Civil service,Hours,33.6,Switzerland
EHQ10C05,Average Weekly Paid Hours,20103,2010Q3,02,Defence,Hours,36.0,Switzerland
